Date,TripID,Kolb2Wil,Wil2Cray,Cray2Rose,Rose2Swan,Swan2Col,Col2Alv
7/3/2014,2712,,,,,,62
7/3/2014,2714,,100,493,,,
7/3/2014,2717,,,,107,,
7/3/2014,272,408,,,,,
7/3/2014,2720,,218,73,183,,
7/3/2014,2721,,,49,178,,
7/3/2014,2722,,,,,50,
7/3/2014,2723,133,133,,,,
7/3/2014,2725,90,149,,,,
7/3/2014,2729,202,235,126,189,119,84
7/3/2014,273,,141,,,,
7/3/2014,2730,,,65,77,70,71
7/3/2014,2732,,,520,96,,
7/3/2014,2736,,,,92,,
7/3/2014,2738,,164,,,,
7/3/2014,2739,91,102,53,85,47,
7/3/2014,274,,77,45,57,42,41
7/3/2014,2742,130,,,,,
7/3/2014,2745,145,114,,,,
7/3/2014,275,,,,505,,
7/3/2014,276,82,130,49,167,50,94
7/3/2014,2761,102,,,,,
7/3/2014,2762,,172,61,104,58,
7/3/2014,2764,,,53,62,49,88
7/3/2014,2770,,,50,82,,
7/3/2014,2778,94,137,54,,,
7/3/2014,2780,106,,,,,
7/3/2014,2782,,,,73,,
7/3/2014,2786,133,,,,,
7/3/2014,2787,,,382,115,66,
7/3/2014,279,95,,,75,45,
7/3/2014,2791,,,,104,67,78
7/3/2014,2793,,,49,271,,
7/3/2014,2794,,,,,246,
7/3/2014,2799,,,,72,,
7/3/2014,28,,,46,553,,
7/3/2014,2811,82,,,,,
7/3/2014,282,,,,93,,
7/3/2014,2821,,141,49,119,,
7/3/2014,2835,98,,,,,
7/3/2014,2836,,,53,74,,
7/3/2014,2837,,,,103,67,71
7/3/2014,2838,,,,124,,
7/3/2014,2841,,229,50,72,,
7/3/2014,2843,,118,50,89,,
7/3/2014,285,,122,54,69,62,
7/3/2014,2851,,215,,,,
7/3/2014,2856,,,,88,,
7/3/2014,2860,,,,,,75
7/3/2014,2864,,,,103,,
7/3/2014,2865,,,,,66,
7/3/2014,2867,,,50,76,58,
7/3/2014,2868,,88,,,,
7/3/2014,287,,,219,,,
7/3/2014,2876,149,105,58,85,47,
7/3/2014,2879,,,42,100,71,51
7/3/2014,2882,,,,,100,61
7/3/2014,2887,,81,45,53,46,41
7/3/2014,2888,,145,50,72,51,91
7/3/2014,2898,,,,219,,
7/3/2014,2913,,,,,54,
7/3/2014,2922,,,,116,57,
7/3/2014,2926,,,53,110,76,59
7/3/2014,2928,99,130,61,,,
7/3/2014,2931,,,,71,,
7/3/2014,294,,,,88,,
7/3/2014,2941,,,,96,59,63
7/3/2014,2948,,,,,151,
7/3/2014,296,,,,78,,
7/3/2014,299,,,,,92,778
7/3/2014,300,,,73,73,,
7/3/2014,301,,,,,66,
7/3/2014,302,,,,110,,
7/3/2014,307,,,,78,,
7/3/2014,31,,,62,108,,
7/3/2014,310,79,,,89,65,
7/3/2014,312,,90,42,46,44,
7/3/2014,327,,153,49,,,
7/3/2014,328,,,,127,,
7/3/2014,33,,,,142,,
7/3/2014,333,,,,123,,
7/3/2014,338,,,,,70,
7/3/2014,348,,141,,,,
7/3/2014,352,,,331,118,,
7/3/2014,356,,,,,78,
7/3/2014,357,,,,,51,
7/3/2014,364,,,,74,58,117
7/3/2014,365,,,50,69,72,99
7/3/2014,374,,,,73,57,
7/3/2014,375,,,,62,,
7/3/2014,376,,,,,63,
7/3/2014,394,,,,115,56,
7/3/2014,402,113,,,,,
7/3/2014,404,,,50,76,,
7/3/2014,41,,298,,,,
7/3/2014,410,,157,,,,
7/3/2014,412,,,,70,,
7/3/2014,414,,,54,109,,
7/3/2014,417,,,,73,,
7/3/2014,419,,,,62,58,
7/3/2014,42,,,,58,51,90
7/3/2014,424,99,149,49,,,
7/3/2014,426,,,,101,,
7/3/2014,428,,,,,53,
7/3/2014,430,,,50,139,,
7/3/2014,436,102,,,,,
7/3/2014,438,,110,96,,,
7/3/2014,440,87,,,,,
7/3/2014,441,,,,61,,
7/3/2014,449,,,,96,66,
7/3/2014,452,,,50,78,,
7/3/2014,461,,,,,46,76
7/3/2014,463,554,,,,,
7/3/2014,467,,,,,103,
7/3/2014,471,,,,69,,
7/3/2014,474,,,46,98,,
7/3/2014,475,,110,50,69,62,
7/3/2014,477,,,,,,148
7/3/2014,480,101,,,,,
7/3/2014,482,,,,,51,
7/3/2014,490,,,,57,,
7/3/2014,491,,,,168,,
7/3/2014,496,,136,,,,
7/3/2014,499,,,,57,,
7/3/2014,503,,,50,86,53,
7/3/2014,505,,658,,,,
7/3/2014,507,,,,,,114
7/3/2014,511,94,,,,,
7/3/2014,513,,,270,114,54,
7/3/2014,516,,,,154,,
7/3/2014,522,,,,,51,
7/3/2014,528,,,,115,,
7/3/2014,529,90,75,88,,,
7/3/2014,53,,,,118,,
7/3/2014,531,,126,,,,
7/3/2014,532,,,,,,82
7/3/2014,533,118,,,,,
7/3/2014,534,,,,107,58,
7/3/2014,54,,,,,,68
7/3/2014,544,110,,,77,43,82
7/3/2014,547,,,54,103,,
7/3/2014,548,89,145,147,,,
7/3/2014,550,,369,65,,,80
7/3/2014,551,,,,,112,
7/3/2014,553,,,45,73,,
7/3/2014,554,,,,,,78
7/3/2014,557,,,,,,87
7/3/2014,558,,161,49,73,46,
7/3/2014,56,,,81,103,55,75
7/3/2014,565,,,,80,,
7/3/2014,573,,,,76,,
7/3/2014,574,91,129,177,165,70,
7/3/2014,577,105,130,,,,
7/3/2014,58,,,81,108,77,
7/3/2014,582,117,423,,,,
7/3/2014,583,149,,,,,
7/3/2014,584,,,,70,54,
7/3/2014,587,,,,,55,
7/3/2014,594,,,,,,91
7/3/2014,598,,,,,63,
7/3/2014,599,,,,,69,
7/3/2014,604,,93,100,90,43,
7/3/2014,606,,,,,82,89
7/3/2014,608,,,,87,53,
7/3/2014,615,,,,,58,
7/3/2014,617,,,,76,,
7/3/2014,620,,,,73,,
7/3/2014,628,,,,,59,
7/3/2014,629,,,,,53,
7/3/2014,63,,140,46,82,59,
7/3/2014,632,122,,,,,
7/3/2014,634,,,,,51,
7/3/2014,638,,,53,,,
7/3/2014,640,,,,42,,
7/3/2014,649,,130,53,,,
7/3/2014,65,,,,,,98
7/3/2014,654,,,424,140,,
7/3/2014,658,,,,74,61,
7/3/2014,661,,,54,61,66,83
7/3/2014,664,,,320,86,,
7/3/2014,67,,,,97,,
7/3/2014,670,,,,73,,
7/3/2014,672,,,,,,70
7/3/2014,676,,,574,,,
7/3/2014,678,94,114,358,,,64
7/3/2014,682,,,,108,,
7/3/2014,683,114,,,,,
7/3/2014,684,,149,50,,,
7/3/2014,686,,,,,62,
7/3/2014,688,,,,104,,
7/3/2014,689,,,,92,,
7/3/2014,7,,136,46,58,79,105
7/3/2014,70,,125,,,,
7/3/2014,709,,114,,,,
7/3/2014,716,,,,,92,
7/3/2014,720,102,,,,,
7/3/2014,721,,,,92,,
7/3/2014,724,94,,,,,
7/3/2014,728,,,,73,,
7/3/2014,729,,,,,,121
7/3/2014,731,148,,,,,
7/3/2014,736,,,49,221,,
7/3/2014,737,,,,104,,
7/3/2014,738,,,50,108,,
7/3/2014,739,,,,,,387
7/3/2014,744,,,58,63,62,
7/3/2014,746,,,,62,53,72
7/3/2014,747,,,46,83,51,
7/3/2014,75,,141,,,,
7/3/2014,753,,202,62,,,
7/3/2014,757,,180,,,,
7/3/2014,760,,191,45,85,66,75
7/3/2014,77,,,62,79,42,89
7/3/2014,771,,,,88,,
7/3/2014,774,,,,84,,
7/3/2014,775,98,,,,,
7/3/2014,777,,,53,90,,
7/3/2014,778,,,,73,55,
7/3/2014,779,,129,53,,,
7/3/2014,783,,,,,,114
7/3/2014,790,,133,45,85,,
7/3/2014,792,,,,,82,
7/3/2014,793,,,,,486,
7/3/2014,797,,,53,77,,
7/3/2014,798,,,,47,47,
7/3/2014,799,,,,128,,
7/3/2014,802,,125,50,77,58,
7/3/2014,805,,,,97,,
7/3/2014,810,,,,76,,
7/3/2014,815,,,,,93,94
7/3/2014,82,87,126,68,165,59,60
7/3/2014,820,,141,96,,,
7/3/2014,821,,,,128,,
7/3/2014,826,110,,,,,
7/3/2014,829,,,,91,,
7/3/2014,830,,,,,111,
7/3/2014,831,,,,,78,
7/3/2014,837,,,,,82,75
7/3/2014,839,,,632,,,
7/3/2014,84,90,269,,,,
7/3/2014,840,86,130,,,,
7/3/2014,841,,,,,501,
7/3/2014,842,,,,,61,117
7/3/2014,850,,98,,,,
7/3/2014,852,89,126,54,78,49,94
7/3/2014,865,,,,99,,
7/3/2014,867,,,,66,,
7/3/2014,872,164,,,,,
7/3/2014,873,79,169,,,,
7/3/2014,878,,,,,47,64
7/3/2014,881,,105,96,,,
7/3/2014,882,,,,100,,
7/3/2014,883,,,,,,120
7/3/2014,887,91,118,,,,
7/3/2014,889,,268,,,,
7/3/2014,891,,,,99,,
7/3/2014,894,,,,98,,
7/3/2014,898,,114,50,65,58,76
7/3/2014,90,134,,,,,
7/3/2014,900,,,53,81,,
7/3/2014,901,,,,58,,
7/3/2014,902,,,,,185,98
7/3/2014,91,,,61,,,
7/3/2014,914,87,122,54,53,84,219
7/3/2014,917,,,,,62,71
7/3/2014,919,,,84,54,51,83
7/3/2014,92,,,,81,54,79
7/3/2014,925,,,53,91,,
7/3/2014,928,,,41,57,61,
7/3/2014,931,,,45,,,
7/3/2014,934,,,,,51,
7/3/2014,936,,188,,,,
7/3/2014,937,,,,416,,
7/3/2014,940,98,,,,,
7/3/2014,942,,79,53,65,53,108
7/3/2014,958,,110,134,73,54,
7/3/2014,968,,,,104,63,71
7/3/2014,971,87,101,46,69,,
7/3/2014,975,110,,,,,
7/3/2014,976,,,,76,,
7/3/2014,98,118,,,,,
7/3/2014,980,,,,,58,
7/3/2014,981,98,,,73,51,
7/3/2014,984,,,,97,51,
7/3/2014,988,136,,,,,
7/3/2014,99,98,,,,,
7/3/2014,990,99,,,,,
7/3/2014,991,,129,46,85,,
7/3/2014,995,,123,,,,
7/3/2014,998,,156,,,,
7/4/2014,0,,102,47,81,,
7/4/2014,1,,,,,,77
7/4/2014,1000,117,117,,,,
7/4/2014,1004,,152,60,61,78,
7/4/2014,1007,83,109,49,,,
7/4/2014,1010,83,,,,,
7/4/2014,1015,104,,,,,
7/4/2014,1016,,,,,182,554
7/4/2014,1024,,,,59,56,
7/4/2014,1029,,,,97,,
7/4/2014,1035,,,,71,,
7/4/2014,1039,,264,175,162,82,60
7/4/2014,104,86,89,43,75,48,71
7/4/2014,1045,,,78,425,,
7/4/2014,1049,,,,89,70,
7/4/2014,1059,96,98,98,65,,
7/4/2014,106,87,101,42,91,44,82
7/4/2014,1063,,,,75,,
7/4/2014,107,,,,,41,73
7/4/2014,1078,,,51,71,48,
7/4/2014,108,84,,,,,
7/4/2014,1084,,,,56,,
7/4/2014,1086,,,,,71,
7/4/2014,1087,,,,,69,
7/4/2014,1103,92,109,40,88,48,63
7/4/2014,1104,,,,,51,76
7/4/2014,1115,,,67,,,
7/4/2014,1117,98,,,,,
7/4/2014,1118,,151,476,47,,
7/4/2014,112,110,133,48,68,48,
7/4/2014,1120,,,,83,49,120
7/4/2014,1125,82,,,,,
7/4/2014,1128,,,,60,53,71
7/4/2014,1130,96,117,,,,
7/4/2014,1132,,147,47,59,52,97
7/4/2014,1135,,109,210,50,,
7/4/2014,1136,,,,,,45
7/4/2014,1141,,,148,,,
7/4/2014,1143,193,,,,,
7/4/2014,1145,,,,85,96,
7/4/2014,1146,84,,,,,
7/4/2014,1148,,151,275,79,,
7/4/2014,1149,,,,41,74,68
7/4/2014,1150,,,,76,,
7/4/2014,1153,,,51,,,
7/4/2014,1156,,190,,,,
7/4/2014,1157,76,,,,,
7/4/2014,1168,,,47,70,332,
7/4/2014,1172,,136,56,68,55,87
7/4/2014,1173,207,,,,,
7/4/2014,1177,,,,,80,
7/4/2014,1178,,105,,,,
7/4/2014,1179,,89,50,57,51,55
7/4/2014,118,,110,51,,,
7/4/2014,1181,,,,219,,
7/4/2014,1183,,,55,68,,
7/4/2014,1185,,,,98,44,147
7/4/2014,1192,,,,,89,
7/4/2014,120,,,391,51,,
7/4/2014,1210,,121,48,92,,
7/4/2014,1211,,,50,91,67,
7/4/2014,1213,,,43,79,51,
7/4/2014,1214,,437,,,,
7/4/2014,1218,,,,,162,
7/4/2014,1221,,,,,,57
7/4/2014,1224,,,44,65,,
7/4/2014,1225,,,,98,78,
7/4/2014,1230,124,,,,,
7/4/2014,1231,,,52,68,,
7/4/2014,1238,,,68,,,
7/4/2014,124,,,48,88,52,
7/4/2014,1240,88,75,44,42,48,83
7/4/2014,1256,88,102,48,65,75,
7/4/2014,1259,80,,,,,
7/4/2014,1265,,100,59,52,44,86
7/4/2014,1269,,,40,31,,
7/4/2014,1270,,,35,36,52,66
7/4/2014,1272,,,,,53,73
7/4/2014,1273,,,44,87,72,
7/4/2014,1279,,,59,73,,
7/4/2014,1282,,,47,72,71,
7/4/2014,1293,80,94,48,96,,
7/4/2014,1295,71,97,,,48,85
7/4/2014,1296,81,248,,,,
7/4/2014,1298,,,527,87,57,
7/4/2014,130,,,,,54,
7/4/2014,1304,,,,,41,
7/4/2014,1306,,95,48,76,72,
7/4/2014,131,,,,52,,
7/4/2014,1311,,,,,,66
7/4/2014,1313,120,,,,,
7/4/2014,1317,86,97,306,,,
7/4/2014,1318,,,,,68,
7/4/2014,1319,,,,37,64,91
7/4/2014,1321,82,117,43,78,58,
7/4/2014,1324,109,,,,,
7/4/2014,1325,,,,109,,
7/4/2014,1328,,,,205,,
7/4/2014,133,,,,78,56,
7/4/2014,1330,94,,,,,
7/4/2014,1332,,129,66,47,57,
7/4/2014,1334,,,51,71,60,93
7/4/2014,1336,97,,,,,
7/4/2014,1346,,,43,90,,
7/4/2014,1348,,89,51,72,,
7/4/2014,1351,,,52,42,40,
7/4/2014,1353,,91,,,,
7/4/2014,1354,,303,,,,
7/4/2014,1356,,,93,56,59,
7/4/2014,1358,77,155,,,,
7/4/2014,1359,312,,,,,
7/4/2014,136,,,,93,,
7/4/2014,1368,,99,,,,
7/4/2014,1371,173,,,,,
7/4/2014,1373,82,,,70,56,
7/4/2014,1382,137,259,,,,
7/4/2014,1383,,159,66,64,72,55
7/4/2014,1385,,,,,62,92
7/4/2014,139,,,,48,,
7/4/2014,1390,,,39,48,,
7/4/2014,1394,,144,66,60,56,
7/4/2014,1397,,,,,,84
7/4/2014,1398,,,542,,,
7/4/2014,1403,,,,63,,
7/4/2014,1405,,,,490,,
7/4/2014,141,,,,201,,
7/4/2014,1412,,,,,82,
7/4/2014,1417,,,,61,,
7/4/2014,1421,,105,,,,
7/4/2014,1424,,,,,48,
7/4/2014,1426,93,,,,,
7/4/2014,1427,,,,52,,
7/4/2014,1435,,,,,60,
7/4/2014,144,,,52,66,,
7/4/2014,1448,,101,,,,
7/4/2014,1456,,,,100,,
7/4/2014,1460,,,,53,78,
7/4/2014,1461,,,,600,53,
7/4/2014,1465,,,,47,,
7/4/2014,1466,,91,,,,
7/4/2014,1476,,,,,68,
7/4/2014,1477,,,251,141,,
7/4/2014,1478,,,,,87,
7/4/2014,1479,,121,,,,
7/4/2014,1485,,,,,46,
7/4/2014,1492,,,,55,,
7/4/2014,1500,,,,48,,
7/4/2014,1502,,,82,76,67,538
7/4/2014,1505,,,43,86,52,
7/4/2014,1506,,,85,71,60,
7/4/2014,1511,,,83,137,,
7/4/2014,1515,,,,60,,
7/4/2014,1516,,,47,89,,
7/4/2014,1519,,124,47,59,64,
7/4/2014,152,,91,98,64,72,
7/4/2014,1531,,94,,,,
7/4/2014,1532,,,,89,,
7/4/2014,1537,,,,39,,
7/4/2014,154,,,,,52,
7/4/2014,1544,,,55,85,,
7/4/2014,1545,,,,75,,
7/4/2014,1546,,,,73,,
7/4/2014,1553,,,56,68,,
7/4/2014,1564,,117,,,,
7/4/2014,1565,,,62,,,
7/4/2014,1569,,,,52,52,77
7/4/2014,1571,,,,69,,
7/4/2014,1573,,,,,49,
7/4/2014,1579,77,,,65,,
7/4/2014,1583,,164,,,,
7/4/2014,1584,,144,43,59,,
7/4/2014,159,,,,216,,
7/4/2014,1590,519,,,,,
7/4/2014,1591,,,40,63,,
7/4/2014,1592,,132,,,,
7/4/2014,1597,,,,73,,
7/4/2014,16,,,,,,97
7/4/2014,160,,,,47,49,
7/4/2014,1601,,,608,,,
7/4/2014,1603,132,105,55,71,60,102
7/4/2014,1604,103,,,,,
7/4/2014,1606,,75,,,,
7/4/2014,1608,,,,,52,
7/4/2014,1616,128,117,51,70,,
7/4/2014,1618,,,54,,,
7/4/2014,1626,,,,59,,
7/4/2014,1627,88,114,55,69,51,
7/4/2014,1628,79,,,,,
7/4/2014,1630,83,147,47,51,75,
7/4/2014,1634,,141,,,,
7/4/2014,1635,,116,,,,
7/4/2014,1639,,,,84,,
7/4/2014,1640,,,,95,,
7/4/2014,1643,,,55,65,,
7/4/2014,1645,,,67,62,,
7/4/2014,1649,,,,,74,
7/4/2014,1655,,,,74,,
7/4/2014,1657,84,,,,,
7/4/2014,1658,,,,,539,
7/4/2014,1666,102,,,,,
7/4/2014,1667,87,105,42,91,44,78
7/4/2014,1669,,,,,,82
7/4/2014,1671,,,,61,,
7/4/2014,1688,,,,100,,
7/4/2014,1690,,,,74,54,
7/4/2014,1692,,,60,,,
7/4/2014,1694,,,,,50,46
7/4/2014,1695,,,,,45,69
7/4/2014,1699,88,110,519,102,53,75
7/4/2014,1700,82,151,,,,
7/4/2014,1702,,,,,37,43
7/4/2014,1704,,,,,74,
7/4/2014,1706,,,,,585,92
7/4/2014,1707,117,,,,,
7/4/2014,1709,,,78,,,
7/4/2014,171,,,46,68,70,
7/4/2014,1710,,,,,44,
7/4/2014,1713,,,,,80,
7/4/2014,1716,,,,,,77
7/4/2014,1720,,,,62,,
7/4/2014,1725,195,,,,,
7/4/2014,1728,,,,,,75
7/4/2014,1730,,,70,,,
7/4/2014,1731,,,98,,,
7/4/2014,1736,167,,,,,
7/4/2014,1737,,,52,,,
7/4/2014,1741,,511,,,,
7/4/2014,1743,112,,,,,
7/4/2014,1744,102,228,406,,,
7/4/2014,1745,93,,,,,
7/4/2014,1746,102,136,,,,
7/4/2014,1747,,,,75,,
7/4/2014,1748,,441,,,,
7/4/2014,1749,,,48,73,56,91
7/4/2014,175,,,78,83,,
7/4/2014,1755,,,,,84,
7/4/2014,1759,,,,,,76
7/4/2014,179,,,,43,,
7/4/2014,181,,,,,66,
7/4/2014,182,,,44,74,45,
7/4/2014,185,,,,68,,
7/4/2014,187,96,105,52,76,52,63
7/4/2014,189,,,,73,74,
7/4/2014,19,,,,,47,42
7/4/2014,191,,,,,74,
7/4/2014,195,,,,88,,
7/4/2014,196,,,,51,49,86
7/4/2014,198,,,,90,,
7/4/2014,199,90,116,59,66,,
7/4/2014,201,,,,,49,
7/4/2014,202,,,,66,,
7/4/2014,205,,87,44,38,52,64
7/4/2014,206,,86,,,,
7/4/2014,21,,,55,51,64,
7/4/2014,211,,,,68,,
7/4/2014,216,123,106,52,61,,
7/4/2014,217,88,121,60,57,,
7/4/2014,218,144,145,48,50,63,63
7/4/2014,221,99,,,,,
7/4/2014,224,,,50,80,,
7/4/2014,225,,,,46,,
7/4/2014,228,,,,,52,63
7/4/2014,23,,,67,,,43
7/4/2014,235,,63,,,,
7/4/2014,236,,,52,,,
7/4/2014,242,,,,,58,
7/4/2014,248,,140,,,,
7/4/2014,249,,,,38,,
7/4/2014,25,,,,,66,
7/4/2014,255,,,,,,50
7/4/2014,262,,,51,,,
7/4/2014,263,91,,,,,
7/4/2014,277,,,,,49,79
7/4/2014,284,,,,,70,
7/4/2014,285,,406,,,,
7/4/2014,287,108,109,48,,,
7/4/2014,288,,,,53,52,71
7/4/2014,290,,,,97,54,76
7/4/2014,291,,,,45,48,
7/4/2014,293,,,,,84,74
7/4/2014,294,,,,,48,48
7/4/2014,301,,,43,67,68,
7/4/2014,303,,,,,64,79
7/4/2014,306,,90,51,,,
7/4/2014,307,,,,63,,
7/4/2014,319,,,,56,,
7/4/2014,321,,,,59,,
7/4/2014,324,85,101,55,86,,
7/4/2014,327,63,78,39,79,53,71
7/4/2014,329,,,,69,66,
7/4/2014,330,,,,,44,
7/4/2014,331,95,,,,,
7/4/2014,335,,,75,,,
7/4/2014,339,,,,,43,
7/4/2014,342,150,,,,,
7/4/2014,357,,,,90,69,94
7/4/2014,36,96,,,,,
7/4/2014,361,124,,,,,
7/4/2014,363,,,,,144,33
7/4/2014,366,104,,,,,
7/4/2014,367,,102,43,,,
7/4/2014,37,,101,43,63,68,81
7/4/2014,376,118,94,477,115,77,
7/4/2014,38,,,,,75,78
7/4/2014,381,,106,,,,
7/4/2014,383,113,131,,,68,
7/4/2014,384,75,103,56,60,80,
7/4/2014,388,,271,,,,
7/4/2014,396,,,52,92,,
7/4/2014,400,,,,,88,66
7/4/2014,406,100,114,,,,
7/4/2014,408,97,117,51,58,51,
7/4/2014,414,79,,,,,
7/4/2014,42,,,,,52,
7/4/2014,429,,,,,83,70
7/4/2014,43,102,,,,,
7/4/2014,433,,,,,48,
7/4/2014,434,,,,60,56,
7/4/2014,435,,,,97,96,
7/4/2014,436,,,,,,99
7/4/2014,440,,,,,72,
7/4/2014,446,,,,,,83
7/4/2014,45,80,90,44,103,56,59
7/4/2014,450,105,,,,,
7/4/2014,453,,,56,,,
7/4/2014,458,,144,55,67,53,74
7/4/2014,459,,,47,98,63,
7/4/2014,460,,117,,,,
7/4/2014,461,,,47,,,
7/4/2014,464,,,,,,75
7/4/2014,47,,83,53,36,65,59
7/4/2014,477,76,122,,,,
7/4/2014,479,,121,,,,
7/4/2014,48,,156,48,60,48,98
7/4/2014,481,,,,82,89,92
7/4/2014,482,,,86,29,,
7/4/2014,484,,,52,84,,
7/4/2014,486,,,47,81,51,61
7/4/2014,489,,,,74,,
7/4/2014,490,,,,132,,
7/4/2014,492,,,51,105,46,598
7/4/2014,494,,,47,105,46,
7/4/2014,504,,,,61,,
7/4/2014,505,,89,58,79,67,
7/4/2014,506,,102,52,52,60,55
7/4/2014,508,,,,49,63,76
7/4/2014,510,,,52,42,,
7/4/2014,512,84,,,,,
7/4/2014,517,,,,76,,
7/4/2014,52,,136,,,,
7/4/2014,523,78,124,43,78,49,81
7/4/2014,524,83,129,44,60,73,78
7/4/2014,525,,,43,83,56,48
7/4/2014,526,,,52,49,56,198
7/4/2014,527,,116,,,,
7/4/2014,53,80,94,56,69,55,88
7/4/2014,530,,,85,87,75,186
7/4/2014,531,90,124,55,78,,
7/4/2014,535,,,72,94,46,78
7/4/2014,538,,136,,,,
7/4/2014,54,,98,,,,
7/4/2014,543,85,82,426,82,,
7/4/2014,544,120,,,,,
7/4/2014,545,86,124,58,48,44,
7/4/2014,546,86,,,,,
7/4/2014,547,120,,,,,
7/4/2014,551,,426,,,,
7/4/2014,554,,,,,44,55
7/4/2014,556,,144,,,,
7/4/2014,559,,,,,47,
7/4/2014,560,98,,,,,
7/4/2014,561,,,63,89,,
7/4/2014,562,84,90,52,61,,
7/4/2014,564,,,55,64,79,
7/4/2014,569,,,,68,,
7/4/2014,57,121,89,55,79,60,71
7/4/2014,576,,156,,,,
7/4/2014,578,,,,62,65,
7/4/2014,582,90,113,51,66,,
7/4/2014,586,,136,50,98,48,55
7/4/2014,59,85,,,,,
7/4/2014,596,,,,88,55,
7/4/2014,599,,,,,101,
7/4/2014,602,,,,53,,
7/4/2014,604,,,,,61,
7/4/2014,608,,,,,76,123
7/4/2014,613,108,,,,,
7/4/2014,615,108,,,,,
7/4/2014,618,,91,,,,
7/4/2014,62,80,102,,,,
7/4/2014,624,84,144,,,,
7/4/2014,626,,,,,,50
7/4/2014,63,105,109,603,101,46,81
7/4/2014,637,,149,64,68,68,
7/4/2014,644,,,45,72,,
7/4/2014,646,,,,,53,67
7/4/2014,649,,,,94,,
7/4/2014,651,,,206,120,150,
7/4/2014,657,98,105,73,64,55,
7/4/2014,659,,,55,64,56,121
7/4/2014,662,,,,73,,
7/4/2014,664,,,,232,,
7/4/2014,67,,367,,,,
7/4/2014,675,,116,51,59,,
7/4/2014,677,,,,,41,73
7/4/2014,678,120,,,,,
7/4/2014,679,,,,,,123
7/4/2014,682,,,,,59,148
7/4/2014,685,109,182,,,,
7/4/2014,689,,,306,53,,
7/4/2014,69,109,128,51,67,64,69
7/4/2014,690,,,63,136,,
7/4/2014,694,,,,,,63
7/4/2014,696,95,,,,,
7/4/2014,698,82,100,55,109,,
7/4/2014,7,,,62,,,79
7/4/2014,700,,98,78,,,
7/4/2014,701,,113,,,,
7/4/2014,708,,,51,,,
7/4/2014,709,,163,,,,
7/4/2014,718,,79,32,58,,
7/4/2014,72,,,,126,,
7/4/2014,724,,,,64,,
7/4/2014,725,,,,110,,
7/4/2014,732,108,,,,,
7/4/2014,733,,,,84,,
7/4/2014,736,,,117,104,89,
7/4/2014,74,,116,47,90,64,62
7/4/2014,741,99,,,54,,
7/4/2014,744,,,,85,,
7/4/2014,748,75,,,,,
7/4/2014,75,,,,,70,
7/4/2014,751,,,,102,79,
7/4/2014,752,83,,,,,
7/4/2014,756,520,,,,,
7/4/2014,761,,,337,97,,
7/4/2014,770,97,,,,,
7/4/2014,771,,,48,101,,
7/4/2014,775,,132,48,76,52,67
7/4/2014,777,,,,,51,
7/4/2014,779,,,40,,,40
7/4/2014,78,92,133,43,74,66,45
7/4/2014,784,128,,,,,
7/4/2014,785,407,,,,,
7/4/2014,786,,,,,74,
7/4/2014,79,86,113,62,67,56,63
7/4/2014,790,,,,,82,
7/4/2014,795,,,,49,,60
7/4/2014,796,,,,,,59
7/4/2014,798,,,,67,,
7/4/2014,802,,,59,101,,
7/4/2014,81,,,75,91,,
7/4/2014,813,,,,94,,
7/4/2014,819,,105,,,,
7/4/2014,821,,,,,,86
7/4/2014,831,107,148,,,,
7/4/2014,832,,,,,,62
7/4/2014,837,,611,47,90,84,
7/4/2014,838,,,,,56,
7/4/2014,840,,152,,,,
7/4/2014,842,,,67,78,,
7/4/2014,845,,113,,,,
7/4/2014,850,,,51,,,
7/4/2014,853,,,,,75,
7/4/2014,854,,,,68,,
7/4/2014,857,,,,,,50
7/4/2014,860,87,,,,,
7/4/2014,863,,,,49,,
7/4/2014,865,,,,63,,
7/4/2014,868,,,,,64,
7/4/2014,87,,,,,43,51
7/4/2014,873,,,,,,91
7/4/2014,876,,,,,64,
7/4/2014,883,,87,48,60,,
7/4/2014,885,96,125,52,76,,
7/4/2014,887,,,,,,105
7/4/2014,889,,,36,,,
7/4/2014,891,95,,,,,
7/4/2014,897,,,,,78,60
7/4/2014,9,230,233,,,,
7/4/2014,90,,,62,98,57,
7/4/2014,905,,,48,79,56,
7/4/2014,907,,,,,580,79
7/4/2014,909,,121,60,73,,
7/4/2014,917,83,121,,,,
7/4/2014,932,,156,59,70,,
7/4/2014,936,92,121,47,58,70,87
7/4/2014,937,,,,85,58,73
7/4/2014,938,,,,45,52,71
7/4/2014,939,,,51,91,518,48
7/4/2014,94,,,27,,,
7/4/2014,941,,,,121,,
7/4/2014,944,,104,,,,
7/4/2014,949,82,,,,,
7/4/2014,95,,,,56,56,92
7/4/2014,950,,,50,137,,
7/4/2014,951,,89,54,72,40,71
7/4/2014,953,83,,,,,
7/4/2014,954,,,51,93,,
7/4/2014,957,83,125,48,64,75,
7/4/2014,958,,,,,74,
7/4/2014,962,,,,,44,41
7/4/2014,965,118,,,,,
7/4/2014,978,,,,,53,65
7/4/2014,982,,,55,84,79,
7/4/2014,988,84,103,48,72,79,83
7/4/2014,99,,333,56,56,60,43
7/4/2014,991,80,137,56,64,60,72
7/4/2014,996,85,,,,,
7/4/2014,997,,,202,65,71,
7/5/2014,1,,,55,,,
7/5/2014,1000,,,,59,,
7/5/2014,1002,,,52,55,,
7/5/2014,1003,,430,90,104,,
