Date,TripID,Camp2Mnt,Mnt2Park,Park2Euclid
5/25/2015,1492,,38,163
5/25/2015,1495,,,78
5/25/2015,1496,,,152
5/25/2015,15,,68,160
5/25/2015,1514,,49,
5/25/2015,1517,,49,160
5/25/2015,1519,,,164
5/25/2015,152,79,61,159
5/25/2015,1523,,68,
5/25/2015,1529,57,44,160
5/25/2015,1551,49,37,152
5/25/2015,1614,,41,156
5/25/2015,1627,80,80,
5/25/2015,1635,87,103,
5/25/2015,1675,,,156
5/25/2015,1684,95,68,
5/25/2015,1692,72,,218
5/25/2015,1696,,22,155
5/25/2015,1716,60,64,148
5/25/2015,1723,84,18,205
5/25/2015,1728,64,,
5/25/2015,1731,68,25,
5/25/2015,1736,,37,160
5/25/2015,174,75,88,152
5/25/2015,1741,,64,156
5/25/2015,1780,68,69,159
5/25/2015,1782,60,53,156
5/25/2015,1785,57,18,151
5/25/2015,1796,,,198
5/25/2015,1799,,29,
5/25/2015,1817,,45,
5/25/2015,1844,,18,
5/25/2015,1850,64,76,
5/25/2015,1857,80,,
5/25/2015,1861,,18,229
5/25/2015,1869,80,25,
5/25/2015,1871,,34,
5/25/2015,1876,,25,
5/25/2015,1902,,72,
5/25/2015,1907,,53,159
5/25/2015,1912,49,33,144
5/25/2015,1923,45,64,156
5/25/2015,1930,,18,147
5/25/2015,1932,,,190
5/25/2015,1934,83,33,156
5/25/2015,1939,,,67
5/25/2015,1943,,,152
5/25/2015,1945,,25,
5/25/2015,1952,72,,148
5/25/2015,196,44,,
5/25/2015,1966,,41,
5/25/2015,1968,49,49,
5/25/2015,1978,88,245,187
5/25/2015,1981,,,94
5/25/2015,1982,,88,
5/25/2015,1989,156,84,
5/25/2015,1995,,64,156
5/25/2015,2002,56,18,
5/25/2015,2006,95,,
5/25/2015,2018,,61,171
5/25/2015,2023,,25,156
5/25/2015,2048,,,152
5/25/2015,2052,,18,190
5/25/2015,2065,,41,152
5/25/2015,2071,,65,
5/25/2015,2082,,75,
5/25/2015,2086,79,57,155
5/25/2015,2088,,52,152
5/25/2015,2096,,22,
5/25/2015,2097,,369,
5/25/2015,2112,,,198
5/25/2015,2117,38,71,164
5/25/2015,212,49,71,
5/25/2015,2134,,,179
5/25/2015,2139,,26,
5/25/2015,2163,,,117
5/25/2015,2164,,34,148
5/25/2015,2168,,18,168
5/25/2015,2180,,,152
5/25/2015,2186,260,,
5/25/2015,2191,,52,160
5/25/2015,2193,,,186
5/25/2015,2206,,64,160
5/25/2015,2207,,60,164
5/25/2015,2212,84,,
5/25/2015,2217,,29,
5/25/2015,2223,56,,
5/25/2015,2237,56,87,149
5/25/2015,2241,42,91,152
5/25/2015,2242,111,18,
5/25/2015,2243,,,90
5/25/2015,2244,,49,218
5/25/2015,2249,,92,
5/25/2015,2271,,65,156
5/25/2015,2290,,,113
5/25/2015,2293,,56,
5/25/2015,2308,,65,
5/25/2015,2330,80,,213
5/25/2015,2334,65,52,156
5/25/2015,2335,,,167
5/25/2015,2336,,145,
5/25/2015,2351,72,25,164
5/25/2015,2352,,41,164
5/25/2015,2359,,91,152
5/25/2015,2366,,,194
5/25/2015,2374,,,164
5/25/2015,2432,44,49,160
5/25/2015,2439,56,18,148
5/25/2015,2446,68,87,442
5/25/2015,2447,57,,
5/25/2015,2450,,25,183
5/25/2015,2460,72,126,
5/25/2015,2464,60,49,156
5/25/2015,2483,56,,159
5/25/2015,2498,,18,148
5/25/2015,25,103,,
5/25/2015,2504,68,76,155
5/25/2015,2508,,37,156
5/25/2015,2511,68,18,152
5/25/2015,2532,60,22,159
5/25/2015,254,,37,
5/25/2015,2540,57,29,
5/25/2015,2551,,45,163
5/25/2015,2581,,,152
5/25/2015,2593,72,41,156
5/25/2015,2597,,288,163
5/25/2015,2608,48,53,152
5/25/2015,2647,68,33,
5/25/2015,2659,41,87,160
5/25/2015,2719,,,156
5/25/2015,2734,,,179
5/25/2015,2740,52,26,156
5/25/2015,2741,,,44
5/25/2015,2742,,,125
5/25/2015,2746,64,,155
5/25/2015,2755,,80,152
5/25/2015,277,65,,
5/25/2015,2779,106,42,
5/25/2015,2789,,26,160
5/25/2015,2793,72,22,152
5/25/2015,28,45,49,156
5/25/2015,2828,,91,160
5/25/2015,2833,76,91,164
5/25/2015,2844,,,156
5/25/2015,2859,72,,
5/25/2015,286,,18,
5/25/2015,2882,91,61,159
5/25/2015,289,,99,152
5/25/2015,2892,,71,164
5/25/2015,2903,,60,160
5/25/2015,2915,,91,
5/25/2015,2916,,,168
5/25/2015,2926,49,41,171
5/25/2015,2942,,,156
5/25/2015,2945,,60,171
5/25/2015,2947,52,45,
5/25/2015,2958,,,129
5/25/2015,2961,,38,
5/25/2015,299,,64,
5/25/2015,3007,,,152
5/25/2015,3026,,80,167
5/25/2015,303,,79,156
5/25/2015,3030,53,79,160
5/25/2015,3046,95,30,468
5/25/2015,3047,,,128
5/25/2015,3055,,45,
5/25/2015,3065,,,186
5/25/2015,3075,,37,
5/25/2015,3076,80,25,
5/25/2015,3078,,,194
5/25/2015,3087,,45,159
5/25/2015,3104,,,155
5/25/2015,312,,22,206
5/25/2015,3127,49,26,159
5/25/2015,3132,,,164
5/25/2015,3135,64,,
5/25/2015,3136,,,155
5/25/2015,3150,49,79,160
5/25/2015,3170,,346,
5/25/2015,319,,53,
5/25/2015,3199,,83,160
5/25/2015,3204,,41,156
5/25/2015,3222,64,,
5/25/2015,3224,,72,
5/25/2015,3225,103,103,326
5/25/2015,3228,,,44
5/25/2015,323,53,29,
5/25/2015,3243,,53,
5/25/2015,3247,41,,
5/25/2015,3250,,57,
5/25/2015,3251,56,22,152
5/25/2015,3258,,44,
5/25/2015,3259,,,160
5/25/2015,3268,,72,152
5/25/2015,3270,,,156
5/25/2015,3272,,,159
5/25/2015,3288,95,22,152
5/25/2015,33,,76,159
5/25/2015,3316,207,18,
5/25/2015,3330,,22,148
5/25/2015,3333,,111,221
5/25/2015,3354,45,,155
5/25/2015,3362,192,79,156
5/25/2015,3383,57,83,156
5/25/2015,340,,133,
5/25/2015,3409,45,37,160
5/25/2015,3424,76,,
5/25/2015,3428,91,18,148
5/25/2015,3435,,60,152
5/25/2015,3452,87,41,
5/25/2015,3455,60,18,168
5/25/2015,3457,57,67,156
5/25/2015,3462,49,49,155
5/25/2015,3473,,83,175
5/25/2015,3501,142,18,148
5/25/2015,3508,,,175
5/25/2015,3520,,,159
5/25/2015,3523,,37,175
5/25/2015,3526,106,49,160
5/25/2015,3536,52,80,148
5/25/2015,3570,41,69,152
5/25/2015,3590,48,61,163
5/25/2015,3591,,,160
5/25/2015,3592,,,82
5/25/2015,3594,,,102
5/25/2015,3611,,64,
5/25/2015,3628,,25,
5/25/2015,3629,,,178
5/25/2015,363,,45,163
5/25/2015,3646,80,21,202
5/25/2015,3648,79,,152
5/25/2015,365,,49,156
5/25/2015,3658,,18,225
5/25/2015,3677,,18,156
5/25/2015,368,,22,
5/25/2015,3687,79,34,
5/25/2015,3715,,,198
5/25/2015,3716,,,152
5/25/2015,3717,,,90
5/25/2015,3725,,84,156
5/25/2015,3736,,,171
5/25/2015,3751,,64,159
5/25/2015,3764,257,34,
5/25/2015,3781,45,87,160
5/25/2015,384,96,40,260
5/25/2015,3842,84,41,155
5/25/2015,3873,,,229
5/25/2015,3887,,49,155
5/25/2015,3897,,18,194
5/25/2015,3899,,230,152
5/25/2015,3905,,,156
5/25/2015,3932,76,,
5/25/2015,3940,49,72,163
5/25/2015,3941,45,60,156
5/25/2015,3960,,,75
5/25/2015,3961,,64,160
5/25/2015,4012,49,99,
5/25/2015,4015,91,,
5/25/2015,402,48,,206
5/25/2015,4025,52,,147
5/25/2015,4036,99,22,148
5/25/2015,4039,,,248
5/25/2015,405,,,156
5/25/2015,4054,49,261,
5/25/2015,4066,60,37,163
5/25/2015,4070,,83,156
5/25/2015,4077,49,72,159
5/25/2015,4078,,92,151
5/25/2015,409,,,349
5/25/2015,410,,60,
5/25/2015,4104,,68,
5/25/2015,4113,,26,156
5/25/2015,4119,,,159
5/25/2015,4130,95,18,
5/25/2015,4137,,72,
5/25/2015,4140,,41,
5/25/2015,4151,99,29,
5/25/2015,4162,53,,
5/25/2015,4165,,34,163
5/25/2015,4172,,265,
5/25/2015,4174,,,179
5/25/2015,4176,64,26,206
5/25/2015,42,76,30,151
5/25/2015,4208,67,45,168
5/25/2015,421,,,372
5/25/2015,4220,,52,
5/25/2015,4227,,18,155
5/25/2015,4237,,87,
5/25/2015,4248,,72,155
5/25/2015,4255,,,156
5/25/2015,4286,,22,186
5/25/2015,4291,,64,
5/25/2015,4293,76,33,191
5/25/2015,4294,,,155
5/25/2015,430,,,159
5/25/2015,4304,,,179
5/25/2015,4317,,41,175
5/25/2015,4324,84,52,
5/25/2015,4328,,72,159
5/25/2015,4350,,44,156
5/25/2015,4352,122,,
5/25/2015,4356,,,148
5/25/2015,4363,45,61,155
5/25/2015,4366,,30,429
5/25/2015,438,,,155
5/25/2015,4394,,,160
5/25/2015,4395,49,34,
5/25/2015,4405,87,60,
5/25/2015,4409,49,68,152
5/25/2015,4410,,,168
5/25/2015,4427,,,156
5/25/2015,4429,,,175
5/25/2015,4432,,,156
5/25/2015,4433,,57,155
5/25/2015,4434,,,213
5/25/2015,4439,,,164
5/25/2015,4440,,,156
5/25/2015,4448,,,156
5/25/2015,4499,,,194
5/25/2015,45,,33,
5/25/2015,4511,68,,
5/25/2015,4528,,22,152
5/25/2015,4532,,75,156
5/25/2015,4535,41,29,
5/25/2015,4537,49,,
5/25/2015,4540,52,68,152
5/25/2015,4545,49,60,
5/25/2015,4559,68,,
5/25/2015,4566,,,160
5/25/2015,4570,,,198
5/25/2015,46,,,206
5/25/2015,4601,,,206
5/25/2015,4603,,22,156
5/25/2015,4606,,64,156
5/25/2015,4609,,,186
5/25/2015,4612,71,126,
5/25/2015,4614,222,33,
5/25/2015,4617,,,156
5/25/2015,4625,,72,
5/25/2015,4635,,33,199
5/25/2015,4646,,76,
5/25/2015,4650,61,45,167
5/25/2015,4661,,91,
5/25/2015,4671,48,,
5/25/2015,4682,48,53,156
5/25/2015,4685,,56,152
5/25/2015,4702,83,57,156
5/25/2015,4717,84,41,167
5/25/2015,4719,,,156
5/25/2015,472,,45,168
5/25/2015,4737,,,101
5/25/2015,4738,,,179
5/25/2015,4766,,49,148
5/25/2015,4787,79,111,
5/25/2015,4804,79,61,159
5/25/2015,4819,69,,
5/25/2015,4857,,29,172
5/25/2015,4860,57,25,
5/25/2015,4861,44,22,156
5/25/2015,4881,,22,178
5/25/2015,4893,69,41,152
5/25/2015,4904,68,122,
5/25/2015,4915,,42,109
5/25/2015,494,,91,
5/25/2015,495,,,152
5/25/2015,4957,56,18,152
5/25/2015,4962,,,164
5/25/2015,4964,,22,156
5/25/2015,4974,,,156
5/25/2015,4977,411,26,
5/25/2015,4980,,30,205
5/25/2015,4982,,68,168
5/25/2015,4997,,37,171
5/25/2015,4999,52,22,160
5/25/2015,5005,,,52
5/25/2015,5018,,22,152
5/25/2015,5029,,64,156
5/25/2015,503,,64,175
5/25/2015,504,,42,
5/25/2015,5042,,60,156
5/25/2015,518,,53,159
5/25/2015,523,,,194
5/25/2015,539,,18,
5/25/2015,543,,83,156
5/25/2015,545,165,33,160
5/25/2015,549,60,26,186
5/25/2015,550,,45,
5/25/2015,556,,,102
5/25/2015,560,,25,160
5/25/2015,562,,64,441
5/25/2015,595,,,156
5/25/2015,605,,64,156
5/25/2015,610,,29,
5/25/2015,611,,30,163
5/25/2015,622,,,156
5/25/2015,666,,95,171
5/25/2015,706,,,240
5/25/2015,768,,79,
5/25/2015,771,41,87,
5/25/2015,774,,49,
5/25/2015,776,57,,
5/25/2015,777,,80,
5/25/2015,78,68,26,156
5/25/2015,798,,33,
5/25/2015,799,,75,
5/25/2015,819,65,21,314
5/25/2015,832,,,156
5/25/2015,837,57,22,155
5/25/2015,84,,79,160
5/25/2015,842,83,18,164
5/25/2015,845,76,52,172
5/25/2015,848,,41,160
5/25/2015,854,45,56,125
5/25/2015,857,57,41,156
5/25/2015,861,37,26,167
5/25/2015,863,76,37,
5/25/2015,864,,18,
5/25/2015,87,80,29,164
5/25/2015,876,68,49,152
5/25/2015,891,80,26,
5/25/2015,901,,41,156
5/25/2015,902,,,456
5/25/2015,907,87,60,168
5/25/2015,910,53,,156
5/25/2015,927,,,160
5/25/2015,930,,72,160
5/25/2015,94,,,17
5/25/2015,968,,52,156
5/26/2015,1000,,77,157
5/26/2015,1003,,72,158
5/26/2015,103,122,61,161
5/26/2015,1048,,42,
5/26/2015,1049,,60,
5/26/2015,1064,,,161
5/26/2015,1065,,50,234
5/26/2015,1067,,231,
5/26/2015,1074,,,83
5/26/2015,1075,,,211
5/26/2015,1078,,61,
5/26/2015,1080,,19,192
5/26/2015,1088,,34,246
5/26/2015,1089,,,118
5/26/2015,1097,,,157
5/26/2015,1113,,,222
5/26/2015,1115,38,77,157
5/26/2015,1117,,34,
5/26/2015,1128,,54,157
5/26/2015,113,,34,
5/26/2015,1130,,41,173
5/26/2015,1143,53,362,
5/26/2015,1160,,65,
5/26/2015,1169,61,96,
5/26/2015,1175,,84,
5/26/2015,1200,,31,
5/26/2015,1202,,72,161
5/26/2015,1203,,,99
5/26/2015,121,145,62,
5/26/2015,1215,80,46,157
5/26/2015,1231,,49,
5/26/2015,1241,,95,
5/26/2015,1243,62,49,
5/26/2015,1248,,89,
5/26/2015,1256,84,,218
5/26/2015,1260,,46,215
5/26/2015,1264,,,168
5/26/2015,1269,,49,219
5/26/2015,1271,40,101,
5/26/2015,1285,,31,
5/26/2015,1286,,,45
5/26/2015,1294,,22,
5/26/2015,1295,,,188
5/26/2015,1303,62,88,
5/26/2015,1304,,27,161
5/26/2015,1325,,38,219
5/26/2015,1362,57,,
5/26/2015,1363,88,34,153
5/26/2015,1369,,,157
5/26/2015,1398,70,34,219
5/26/2015,142,107,50,153
5/26/2015,1431,,69,188
5/26/2015,1437,,88,173
5/26/2015,1456,,,21
5/26/2015,1457,,77,157
5/26/2015,1459,58,96,157
5/26/2015,1469,,92,176
5/26/2015,1475,111,35,168
5/26/2015,148,,154,184
5/26/2015,1482,,254,
5/26/2015,1483,,30,161
5/26/2015,1487,,369,185
5/26/2015,1495,,,180
5/26/2015,15,,96,157
5/26/2015,1500,91,47,156
5/26/2015,1504,,22,
5/26/2015,1515,,,219
5/26/2015,1524,,53,161
5/26/2015,1526,,,165
5/26/2015,1527,,,218
5/26/2015,1529,,,241
5/26/2015,1541,,38,231
5/26/2015,1550,,88,161
5/26/2015,1557,77,30,
5/26/2015,158,,,157
5/26/2015,1583,44,62,153
5/26/2015,1586,,,188
5/26/2015,1600,114,57,223
5/26/2015,1603,,,34
5/26/2015,1607,,76,
5/26/2015,1617,,,215
5/26/2015,1633,,69,161
5/26/2015,1670,62,22,146
5/26/2015,1677,,,335
5/26/2015,1682,,38,246
5/26/2015,1699,,41,165
5/26/2015,1723,,,107
5/26/2015,1724,,111,254
5/26/2015,1744,79,27,
5/26/2015,1756,,65,239
5/26/2015,1765,58,,
5/26/2015,1766,,64,
5/26/2015,1768,,628,
5/26/2015,1770,120,26,
5/26/2015,1775,,,157
5/26/2015,1781,89,99,
5/26/2015,1789,92,69,234
5/26/2015,1791,,34,235
5/26/2015,18,,88,161
5/26/2015,1812,,77,
5/26/2015,1815,,38,
5/26/2015,1832,112,30,215
5/26/2015,1843,,,33
5/26/2015,1846,142,42,215
5/26/2015,1847,,42,203
5/26/2015,185,,,172
5/26/2015,1864,,50,153
5/26/2015,1867,,,118
5/26/2015,1872,53,,161
5/26/2015,1877,,26,
5/26/2015,1878,,,152
5/26/2015,1907,,69,156
5/26/2015,1920,,,18
5/26/2015,1923,,77,157
5/26/2015,1927,,,92
5/26/2015,1930,,77,161
5/26/2015,1931,72,27,242
5/26/2015,1932,88,30,168
5/26/2015,1933,111,34,161
5/26/2015,1936,88,61,226
5/26/2015,1942,,,149
5/26/2015,1951,,,88
5/26/2015,196,,38,173
5/26/2015,1965,,26,231
5/26/2015,1967,85,57,
5/26/2015,1974,,,25
5/26/2015,1977,,41,
5/26/2015,198,189,41,223
5/26/2015,1986,,46,219
5/26/2015,1988,,,29
5/26/2015,199,57,22,211
5/26/2015,1998,,54,161
5/26/2015,200,50,26,219
5/26/2015,2000,,34,238
5/26/2015,2023,,,157
5/26/2015,2032,,54,
5/26/2015,2034,,,92
5/26/2015,2047,,150,161
5/26/2015,2059,,,207
5/26/2015,2062,127,,
5/26/2015,2079,84,80,
5/26/2015,208,60,57,246
5/26/2015,2090,49,38,157
5/26/2015,2093,57,30,161
5/26/2015,2094,284,58,157
5/26/2015,2095,95,65,157
5/26/2015,21,99,93,156
5/26/2015,2101,87,54,161
5/26/2015,2135,357,96,161
5/26/2015,2142,57,,
5/26/2015,2143,,,242
5/26/2015,2164,,61,157
5/26/2015,2168,,18,169
5/26/2015,2173,,34,
5/26/2015,2197,53,104,157
5/26/2015,2198,96,123,
5/26/2015,2199,,,26
5/26/2015,2200,,,188
5/26/2015,2205,366,22,157
5/26/2015,2209,,34,234
5/26/2015,2218,57,96,180
5/26/2015,2240,589,19,230
5/26/2015,2241,165,23,164
5/26/2015,2247,,77,156
5/26/2015,2260,,,176
5/26/2015,2261,,118,
5/26/2015,2266,,23,
5/26/2015,2268,,88,
5/26/2015,227,80,19,164
5/26/2015,2271,,46,222
5/26/2015,2275,,22,158
5/26/2015,2276,49,35,153
5/26/2015,2285,,19,
5/26/2015,2287,,,173
5/26/2015,2310,,23,
5/26/2015,2313,,,161
5/26/2015,2316,,38,157
5/26/2015,2321,,31,
5/26/2015,2326,76,96,149
5/26/2015,2338,118,19,153
5/26/2015,234,100,30,161
5/26/2015,2340,,72,227
5/26/2015,236,,61,161
5/26/2015,2370,,,164
5/26/2015,2376,,61,
5/26/2015,2377,,69,153
5/26/2015,2381,61,,
5/26/2015,2389,,,258
5/26/2015,2398,,68,165
5/26/2015,2400,,45,
5/26/2015,2401,,38,218
5/26/2015,2406,68,46,223
5/26/2015,2431,,34,215
5/26/2015,2436,96,,156
5/26/2015,2441,75,,
5/26/2015,2446,,38,238
5/26/2015,2448,,65,157
5/26/2015,245,84,84,157
5/26/2015,2450,,42,195
5/26/2015,2458,374,49,181
5/26/2015,2462,,119,
5/26/2015,2472,,,18
5/26/2015,2475,61,61,161
5/26/2015,2499,,112,157
5/26/2015,2504,,,56
5/26/2015,2505,68,35,218
5/26/2015,2513,,,72
5/26/2015,2520,142,73,153
5/26/2015,2524,154,57,169
5/26/2015,2526,,,157
5/26/2015,2541,,77,176
5/26/2015,2553,,,222
5/26/2015,2557,,,103
5/26/2015,2560,,53,231
5/26/2015,2562,76,30,153
5/26/2015,2580,,,153
5/26/2015,2581,,,106
5/26/2015,2593,,61,246
5/26/2015,2605,,,126
5/26/2015,2608,,,203
5/26/2015,2620,,50,156
5/26/2015,2654,150,76,180
5/26/2015,2675,,84,157
5/26/2015,2696,52,54,157
5/26/2015,2700,,23,153
5/26/2015,2738,,38,184
5/26/2015,2750,65,42,
5/26/2015,2760,,,161
5/26/2015,2766,,69,
5/26/2015,2776,,19,204
5/26/2015,2777,,38,223
5/26/2015,2779,,23,
5/26/2015,2780,83,,
5/26/2015,2781,106,,
5/26/2015,2789,72,50,203
5/26/2015,2801,219,45,154
5/26/2015,2813,,,192
5/26/2015,2814,66,49,
5/26/2015,2842,,38,180
5/26/2015,2849,,,443
5/26/2015,2851,,261,
5/26/2015,2861,,,215
5/26/2015,2865,,49,150
5/26/2015,2872,,84,157
5/26/2015,2873,143,,
5/26/2015,2876,,39,122
5/26/2015,2877,,,153
5/26/2015,2887,101,37,242
5/26/2015,2889,,30,157
5/26/2015,2906,75,50,219
5/26/2015,2914,,46,192
5/26/2015,2915,,46,180
5/26/2015,2918,,,230
5/26/2015,2919,,57,226
5/26/2015,2934,,22,
5/26/2015,2951,68,96,153
5/26/2015,2954,,633,
5/26/2015,2956,60,100,153
5/26/2015,2981,,34,173
5/26/2015,2991,107,42,
5/26/2015,3002,,54,165
5/26/2015,3003,107,53,157
5/26/2015,3010,69,41,208
5/26/2015,3014,45,54,160
5/26/2015,3028,,,165
5/26/2015,3030,,46,215
5/26/2015,3031,,31,222
5/26/2015,3032,,45,
5/26/2015,304,,18,250
5/26/2015,3042,,,157
5/26/2015,305,69,53,238
5/26/2015,3075,,54,176
5/26/2015,3089,,,18
5/26/2015,3095,,,157
5/26/2015,3099,,92,157
5/26/2015,3105,,96,157
5/26/2015,3118,,27,
5/26/2015,3120,,54,157
5/26/2015,3131,,57,157
5/26/2015,3144,54,250,211
5/26/2015,3149,60,,
5/26/2015,3152,135,,
5/26/2015,3158,,26,
5/26/2015,3169,,65,157
5/26/2015,3174,,38,
5/26/2015,3175,88,,
5/26/2015,318,72,,
5/26/2015,3200,56,146,
5/26/2015,3216,,88,215
5/26/2015,3218,139,,
5/26/2015,3222,,,88
5/26/2015,3241,61,31,
5/26/2015,3257,,69,
5/26/2015,3264,,45,161
5/26/2015,3280,115,22,
5/26/2015,329,106,,
5/26/2015,33,,46,
5/26/2015,3300,,26,157
5/26/2015,3304,,22,173
5/26/2015,3309,,46,204
5/26/2015,3310,,27,215
5/26/2015,3314,,42,188
5/26/2015,3316,,38,180
5/26/2015,3318,,45,235
5/26/2015,3319,,57,227
5/26/2015,3340,,,195
5/26/2015,3349,,23,
5/26/2015,3369,,35,160
5/26/2015,3371,,46,
5/26/2015,3385,,,84
5/26/2015,3386,,,184
5/26/2015,339,107,18,180
5/26/2015,3396,,53,149
5/26/2015,3399,,50,153
5/26/2015,3406,,54,
5/26/2015,3411,54,,
5/26/2015,3425,,34,219
5/26/2015,3440,,29,158
5/26/2015,3442,,107,223
5/26/2015,3453,,,218
5/26/2015,3455,99,31,153
5/26/2015,3461,,,223
5/26/2015,3485,,,173
5/26/2015,3490,,50,164
5/26/2015,3494,,45,227
5/26/2015,3502,,39,
5/26/2015,3503,,,173
5/26/2015,3506,,22,212
5/26/2015,3527,64,243,
5/26/2015,3532,,53,
5/26/2015,3542,100,72,
5/26/2015,3545,51,26,
5/26/2015,3556,,23,
5/26/2015,3560,,88,
5/26/2015,3570,,50,
5/26/2015,3574,,45,238
5/26/2015,3575,98,85,
5/26/2015,3577,,92,161
5/26/2015,3581,,100,
5/26/2015,3584,62,,
5/26/2015,3586,,84,
5/26/2015,3587,,,160
5/26/2015,3588,,,223
5/26/2015,3602,,58,153
5/26/2015,3608,103,27,
5/26/2015,3609,,305,215
5/26/2015,3619,108,26,235
5/26/2015,3623,154,53,169
5/26/2015,3629,80,23,153
5/26/2015,3635,111,123,168
5/26/2015,3636,103,34,
5/26/2015,3640,,92,26
5/26/2015,3641,,18,184
5/26/2015,3643,76,46,
5/26/2015,3650,,34,195
5/26/2015,3663,,,56
5/26/2015,3664,,,211
5/26/2015,367,,35,157
5/26/2015,3672,142,61,173
5/26/2015,3677,142,35,
5/26/2015,3679,,69,153
5/26/2015,3680,52,35,153
5/26/2015,3755,,85,153
5/26/2015,3760,108,34,
5/26/2015,3764,,,30
5/26/2015,3765,130,81,161
5/26/2015,3775,,,18
5/26/2015,3776,,100,226
5/26/2015,3779,,57,161
5/26/2015,3789,,61,
5/26/2015,3790,,,153
5/26/2015,3798,,73,157
5/26/2015,3801,77,,
5/26/2015,3802,67,39,176
5/26/2015,3811,,282,207
5/26/2015,3827,,,173
5/26/2015,383,54,99,158
5/26/2015,3843,50,26,157
5/26/2015,3849,,18,208
5/26/2015,3852,,45,
5/26/2015,386,64,53,227
5/26/2015,3861,,19,234
5/26/2015,3870,,61,
5/26/2015,3872,,53,
5/26/2015,3893,81,45,157
5/26/2015,39,,18,173
5/26/2015,391,127,26,231
5/26/2015,3910,72,,219
5/26/2015,3926,84,50,168
5/26/2015,3942,,,88
5/26/2015,3945,,81,253
5/26/2015,3948,122,85,
5/26/2015,3953,100,277,
5/26/2015,3966,84,31,219
5/26/2015,4016,126,65,176
5/26/2015,4036,78,45,165
5/26/2015,4037,110,58,153
5/26/2015,4063,,,18
5/26/2015,4065,89,18,154
5/26/2015,4077,,61,242
5/26/2015,4096,277,42,219
5/26/2015,4104,139,38,226
5/26/2015,412,,77,164
5/26/2015,4123,112,27,234
5/26/2015,4133,,53,173
5/26/2015,4134,54,,
5/26/2015,4138,,,49
5/26/2015,4147,,,181
5/26/2015,4149,,37,
5/26/2015,4164,,38,
5/26/2015,4188,114,34,161
5/26/2015,4189,,,18
5/26/2015,4190,,,165
5/26/2015,4192,62,25,208
5/26/2015,4193,,,122
5/26/2015,4195,84,23,
5/26/2015,4212,54,92,222
5/26/2015,4224,249,39,164
5/26/2015,4244,53,100,157
5/26/2015,4258,,22,153
5/26/2015,4260,,,192
5/26/2015,4264,,,157
5/26/2015,4265,106,,
5/26/2015,4268,,127,165
5/26/2015,4282,,42,165
5/26/2015,4290,,34,
5/26/2015,4316,115,50,165
5/26/2015,434,112,18,223
5/26/2015,4343,112,,230
5/26/2015,4349,,35,
5/26/2015,4365,,,111
5/26/2015,4366,,46,153
5/26/2015,4397,,54,156
5/26/2015,4416,,22,161
5/26/2015,4434,,22,238
5/26/2015,4457,,23,161
5/26/2015,4478,,,234
5/26/2015,4500,,96,222
5/26/2015,4506,111,134,157
5/26/2015,4509,,26,239
5/26/2015,4512,,,242
5/26/2015,4517,95,70,156
5/26/2015,454,,42,226
5/26/2015,4563,99,62,164
5/26/2015,4564,89,26,219
5/26/2015,4580,104,138,243
5/26/2015,46,96,30,227
5/26/2015,4604,,30,165
5/26/2015,4606,,26,238
5/26/2015,4608,65,30,203
5/26/2015,461,,,152
5/26/2015,4621,,69,234
5/26/2015,4636,,,37
5/26/2015,4637,,,161
5/26/2015,4638,66,,211
5/26/2015,4647,107,57,157
5/26/2015,4651,,92,157
5/26/2015,4659,76,23,
5/26/2015,4677,118,116,160
5/26/2015,4681,68,23,153
5/26/2015,4685,,19,231
5/26/2015,4687,146,61,
5/26/2015,4692,,22,208
5/26/2015,4698,,26,211
5/26/2015,4701,,,215
5/26/2015,4708,77,26,161
5/26/2015,4714,,69,157
5/26/2015,4724,,25,204
5/26/2015,4733,,,156
5/26/2015,4736,,22,211
5/26/2015,4739,,31,222
5/26/2015,4752,,,121
5/26/2015,4753,,,161
5/26/2015,4756,68,31,
5/26/2015,476,,42,176
5/26/2015,4766,220,158,
5/26/2015,4786,,,95
5/26/2015,4788,,131,
5/26/2015,4789,,,161
5/26/2015,48,93,60,154
5/26/2015,4800,126,92,161
5/26/2015,4802,,62,
5/26/2015,4804,,,227
5/26/2015,4809,,,604
5/26/2015,4817,,27,
5/26/2015,4835,,52,162
5/26/2015,4850,,108,338
5/26/2015,4852,96,46,172
5/26/2015,4864,104,108,161
5/26/2015,4871,,,37
5/26/2015,4877,53,62,157
5/26/2015,4898,60,30,
5/26/2015,4903,54,18,154
5/26/2015,4910,,62,
5/26/2015,4911,,,204
5/26/2015,4913,,,238
5/26/2015,4925,46,84,207
5/26/2015,4930,,19,238
5/26/2015,4935,,,79
5/26/2015,4947,,,169
5/26/2015,4954,,,226
5/26/2015,4959,,,176
5/26/2015,4960,,30,173
5/26/2015,4961,,,211
5/26/2015,4973,,50,164
5/26/2015,4987,,30,153
5/26/2015,499,99,123,157
5/26/2015,4993,55,41,150
5/26/2015,4995,,34,161
5/26/2015,4999,,73,238
5/26/2015,5022,,23,
5/26/2015,5033,,100,
5/26/2015,5035,,61,157
5/26/2015,5046,,,191
5/26/2015,505,61,19,160
5/26/2015,5054,,23,153
5/26/2015,5065,181,50,234
5/26/2015,5066,,53,
5/26/2015,5081,,,165
5/26/2015,5085,,,192
5/26/2015,51,68,312,
5/26/2015,5102,,23,168
5/26/2015,5131,,38,215
